year,duration,avg_vote,votes,metascore,reviews_from_users,reviews_from_critics,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western
2011,94,6.1,2538,32.0,9.0,54.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,86,5.9,5572,66.0,34.0,114.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,99,6.7,720,55.0,5.0,19.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
2011,118,7.5,5200,78.0,24.0,105.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,144,7.5,6530,62.0,20.0,60.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,122,6.0,7594,57.0,26.0,72.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,133,7.4,5845,59.0,19.0,65.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,121,5.8,5765,37.0,33.0,65.0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,106,4.9,175,31.0,2.0,9.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,94,6.9,2748,66.0,15.0,81.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,98,7.3,706,74.0,10.0,24.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,110,7.1,597,71.0,3.0,23.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,105,6.2,1683,60.0,7.0,52.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,95,5.8,3759,55.0,13.0,95.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,119,6.6,16719,66.0,114.0,175.0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,98,7.7,74857,52.0,158.0,146.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,103,6.7,4497,75.0,26.0,68.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,83,4.3,1947,11.0,51.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,93,3.6,2774,31.0,46.0,89.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,132,7.1,10055,43.0,39.0,122.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,68,6.5,293,76.0,1.0,13.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,83,7.2,331,61.0,8.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,90,6.7,25829,72.0,72.0,176.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,85,6.2,329,66.0,3.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,110,7.5,11428,60.0,45.0,115.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,89,4.9,19240,38.0,75.0,162.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,113,5.5,3801,76.0,49.0,109.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,99,6.6,1263,58.0,9.0,52.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
2011,100,6.0,3085,37.0,58.0,50.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,75,5.6,644,47.0,9.0,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,127,7.1,293214,56.0,477.0,337.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,132,6.5,827,19.0,30.0,18.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,83,5.4,3839,51.0,15.0,9.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,122,6.0,5731,26.0,70.0,59.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80,7.2,117456,61.0,203.0,385.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,72,4.6,447,48.0,3.0,19.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,105,6.3,836,79.0,7.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,100,6.8,344,64.0,2.0,20.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,86,6.6,177,50.0,3.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,94,6.3,156,46.0,2.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,99,5.1,1164,46.0,11.0,10.0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,110,6.4,1760,63.0,8.0,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,87,5.2,12129,41.0,80.0,73.0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,93,5.1,1790,34.0,17.0,27.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,119,6.0,204846,50.0,554.0,441.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2011,74,6.2,144,53.0,1.0,11.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,84,5.9,51582,53.0,127.0,209.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,99,5.7,9092,67.0,64.0,155.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,109,7.2,15635,49.0,23.0,134.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,122,6.7,6197,75.0,25.0,103.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,105,6.4,1671,61.0,6.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,127,7.3,13151,74.0,34.0,170.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,95,5.5,3628,39.0,3.0,30.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,86,6.7,58481,68.0,178.0,196.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,104,5.0,137,24.0,2.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,89,6.2,10634,42.0,43.0,39.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,102,7.1,1669,46.0,4.0,23.0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,76,6.4,276,63.0,5.0,27.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2011,105,5.2,916,50.0,8.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,109,6.4,17636,37.0,87.0,66.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,92,6.0,1386,35.0,14.0,14.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,103,5.0,4927,33.0,31.0,23.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,93,7.0,8867,69.0,15.0,132.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,96,6.3,929,59.0,3.0,26.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,88,4.8,10277,40.0,78.0,119.0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2011,150,6.4,15699,61.0,129.0,126.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,119,6.2,97842,56.0,181.0,283.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,112,8.5,736691,57.0,635.0,324.0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,99,6.9,82396,65.0,232.0,395.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,121,7.4,89361,85.0,280.0,345.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
2011,91,5.3,41154,37.0,140.0,128.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,110,5.6,1639,71.0,18.0,57.0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,94,5.4,1353,63.0,17.0,73.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,97,6.1,908,63.0,13.0,37.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,110,6.2,15708,43.0,43.0,142.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,99,6.9,1113,71.0,3.0,20.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,95,4.4,333,52.0,10.0,28.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80,5.9,531,50.0,8.0,21.0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,100,7.9,227320,89.0,664.0,585.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,86,6.7,998,40.0,14.0,12.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,96,6.7,2770,57.0,6.0,58.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,80,6.7,4304,41.0,15.0,59.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011,90,5.2,3782,26.0,14.0,14.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,100,5.6,7613,44.0,21.0,17.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,96,6.0,596,37.0,2.0,23.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,82,6.8,2207,77.0,17.0,83.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,102,6.7,4921,58.0,24.0,40.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,102,6.7,71587,62.0,258.0,386.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,92,6.0,743,56.0,24.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2011,104,6.2,162,66.0,4.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,80,5.2,520,55.0,8.0,21.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,110,6.2,1125,46.0,18.0,44.0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011,103,4.8,408,41.0,8.0,22.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,96,5.5,247,81.0,8.0,15.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,117,6.0,2939,57.0,26.0,108.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,112,7.0,2347,55.0,11.0,94.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,101,7.2,180055,72.0,440.0,499.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,96,4.5,5629,22.0,35.0,57.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2011,95,6.6,85735,66.0,356.0,412.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2011,120,7.3,6561,65.0,15.0,46.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,107,6.1,40658,55.0,112.0,169.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,105,5.9,1791,56.0,14.0,15.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2011,83,5.8,88995,59.0,335.0,254.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2011,169,6.9,744,82.0,11.0,74.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,102,6.6,2514,63.0,15.0,78.0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2011,95,7.6,19669,84.0,35.0,178.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,82,7.4,17879,74.0,54.0,207.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,73,5.6,272,48.0,7.0,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,130,4.6,21700,41.0,72.0,24.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,83,6.4,748,71.0,3.0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,129,7.4,21937,68.0,50.0,247.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,95,7.1,189,40.0,5.0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2011,98,6.5,505,54.0,6.0,38.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2011,109,6.7,1417,43.0,15.0,46.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,87,6.6,20346,67.0,81.0,144.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
2011,95,6.4,35577,67.0,263.0,270.0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,108,5.1,423,49.0,5.0,15.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,108,5.3,3289,32.0,29.0,52.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2011,133,6.2,2225,55.0,15.0,70.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
2011,83,6.6,1435,53.0,8.0,48.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,123,8.3,214165,95.0,366.0,381.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,87,7.4,25940,87.0,72.0,285.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,157,7.9,39938,82.0,118.0,188.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,109,6.8,1853,73.0,11.0,85.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,108,6.6,12443,53.0,22.0,118.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,84,6.9,1320,66.0,9.0,55.0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2011,113,6.5,8566,79.0,46.0,142.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,99,6.8,56279,75.0,161.0,239.0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,100,5.7,381,56.0,11.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,90,5.6,1739,35.0,20.0,11.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011,105,7.2,67436,56.0,223.0,232.0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,74,4.8,260,36.0,2.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,95,6.4,805,65.0,5.0,47.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,97,6.2,1006,33.0,17.0,23.0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2011,124,6.9,723473,66.0,892.0,557.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,105,6.2,4124,56.0,21.0,33.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,102,6.9,1015,67.0,11.0,32.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,96,6.9,4487,64.0,19.0,124.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,82,4.6,4977,54.0,49.0,78.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
2011,100,5.3,9179,50.0,95.0,99.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,129,7.1,3353,66.0,13.0,73.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,101,7.6,187202,73.0,410.0,517.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,103,7.6,26919,66.0,111.0,38.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,100,7.0,4904,73.0,10.0,112.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,86,6.6,3035,43.0,17.0,81.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,112,6.8,3573,65.0,8.0,31.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,95,5.1,1950,62.0,7.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,140,2.9,5624,29.0,21.0,11.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,96,7.1,683,78.0,4.0,52.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,93,6.1,2296,66.0,8.0,63.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,79,7.0,2109,83.0,10.0,52.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,102,6.7,36257,63.0,111.0,160.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,92,6.1,51382,33.0,297.0,131.0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
2011,95,5.8,2502,20.0,12.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,98,6.2,14574,82.0,87.0,189.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,130,6.7,11078,32.0,42.0,77.0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2011,95,5.7,14712,45.0,86.0,115.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2011,109,7.3,12741,87.0,64.0,136.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,76,7.4,3723,70.0,14.0,47.0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,97,6.7,77097,44.0,134.0,106.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,69,5.1,357,59.0,4.0,13.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,95,6.3,908,74.0,12.0,16.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,115,7.1,13575,62.0,49.0,120.0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,110,7.0,1048,70.0,1.0,41.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,110,6.1,23440,61.0,56.0,75.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,119,6.1,3952,46.0,48.0,45.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,100,5.8,7985,41.0,39.0,69.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2011,100,5.5,319,49.0,3.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,116,6.9,1288,52.0,7.0,17.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2011,90,6.3,1683,65.0,8.0,86.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,103,5.9,2723,52.0,5.0,41.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,93,6.4,10002,69.0,19.0,145.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,86,6.0,3054,61.0,7.0,67.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,90,6.6,141547,65.0,157.0,256.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,99,6.7,1173,65.0,5.0,53.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,108,6.6,1170,42.0,10.0,6.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,90,3.9,11951,26.0,71.0,91.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2011,105,6.2,1563,62.0,8.0,35.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,144,6.8,4322,56.0,19.0,97.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
2011,91,7.4,33034,71.0,72.0,136.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,102,4.8,277,46.0,13.0,23.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,110,7.0,4276,54.0,13.0,18.0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,96,5.6,225,56.0,2.0,14.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2011,101,6.0,21521,58.0,158.0,176.0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2011,127,4.5,33210,56.0,153.0,112.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
2011,97,7.6,27499,81.0,86.0,145.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,97,6.3,23565,42.0,37.0,67.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2011,113,5.6,13403,31.0,68.0,76.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2011,88,5.7,117,38.0,8.0,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,100,5.5,106878,29.0,328.0,301.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2011,97,5.3,2464,38.0,7.0,25.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,105,5.7,152,61.0,5.0,8.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,88,6.6,98220,75.0,343.0,416.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,125,6.8,263044,75.0,569.0,386.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,87,6.2,35767,70.0,92.0,215.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,103,5.4,3486,41.0,19.0,14.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,107,7.0,3641,67.0,22.0,60.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,111,6.1,225100,36.0,389.0,295.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2011,112,6.3,164052,39.0,174.0,220.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,91,4.4,463,33.0,12.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,85,6.6,2840,50.0,16.0,26.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,110,5.7,101840,35.0,297.0,237.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2011,93,7.2,19870,82.0,46.0,211.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,83,5.2,545,33.0,6.0,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2011,85,5.1,462,47.0,9.0,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,93,5.8,82305,67.0,451.0,407.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2011,94,5.8,778,48.0,7.0,25.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,104,5.4,93316,44.0,241.0,301.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2011,98,6.9,416024,57.0,442.0,349.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,94,6.1,2087,53.0,35.0,7.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,112,5.9,56809,36.0,183.0,133.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,91,6.8,17242,47.0,34.0,162.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2011,107,4.4,25033,22.0,52.0,88.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,84,6.0,62632,35.0,173.0,183.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
2011,96,6.9,202456,63.0,215.0,242.0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,90,4.9,8925,13.0,14.0,18.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,100,6.7,30140,53.0,64.0,190.0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
